time,seconds_elapsed,z,y,x
1766409002355434500,203.5684345703125,-0.5666375160217285,0.9200124740600586,1.561174988746643
1766409002365435400,203.57843530273436,-1.2590874433517456,1.5144250392913818,1.8072999715805054
1766409002375436000,203.58843603515626,-1.6553624868392944,2.287862539291382,1.442924976348877
1766409002385437000,203.59843701171874,-1.741575002670288,2.860962390899658,0.6077499985694885
1766409002400438000,203.61343798828125,-1.9035500288009644,3.189037561416626,-0.595924973487854
1766409002415439000,203.6284392089844,-2.2518374919891357,3.271125078201294,-1.1510125398635864
1766409002425439700,203.63843969726562,-2.298724889755249,3.4064249992370605,-1.3384250402450562
1766409002435440600,203.64844067382813,-2.1122748851776123,3.6301374435424805,-1.4535125494003296
1766409002445441300,203.65844116210937,-1.740612506866455,3.8345999717712402,-1.4748250246047974
1766409002455442000,203.66844189453124,-1.272837519645691,4.005099773406982,-1.3554749488830566
1766409002465442800,203.67844287109375,-0.7636749744415283,4.059412479400635,-1.0498124361038208
1766409002475443500,203.688443359375,-0.22783750295639038,4.038099765777588,-0.6087124943733215
1766409002485444400,203.6984443359375,0.3207874894142151,3.9517500400543213,-0.11027500033378601
1766409002495445000,203.70844506835937,0.8777999877929688,3.719512462615967,0.4212999939918518
1766409002505445600,203.71844555664063,1.4051125049591064,3.3732874393463135,0.915612518787384
1766409002515446500,203.7284465332031,1.8024874925613403,2.950474977493286,1.3524500131607056
1766409002530448000,203.74344775390625,2.0571374893188477,2.321962594985962,1.7880499362945557
1766409002540448300,203.7534482421875,1.962262511253357,1.9436999559402466,1.8807250261306763
1766409002550449200,203.76344921875,1.712975025177002,1.5581499338150024,1.8286124467849731
1766409002565450200,203.7784501953125,1.223062515258789,0.9083250164985657,1.4227124452590942
1766409002575451000,203.78845092773437,0.8735374808311462,0.3917374908924103,0.9050250053405762
1766409002585451800,203.79845166015625,0.5561875104904175,-0.2400749921798706,0.2264624983072281
1766409002595452400,203.80845239257812,0.2451625019311905,-1.0102125406265259,-0.5554999709129333
1766409002605453000,203.818453125,-0.018012499436736107,-1.8550125360488892,-1.3842124938964844
1766409002615454000,203.82845385742186,-0.1714625060558319,-2.765812397003174,-2.19064998626709
1766409002625454600,203.83845458984376,-0.22577500343322754,-3.5135374069213867,-2.8799374103546143
1766409002635455500,203.84845556640624,-0.11288750171661377,-3.9748499393463135,-3.4541375637054443
1766409002645456100,203.8584560546875,0.1354375034570694,-4.1164751052856445,-3.8055875301361084
1766409002655457000,203.86845703125,0.3718000054359436,-4.052537441253662,-3.8493125438690186
1766409002665457700,203.87845776367186,0.5391374826431274,-3.952437400817871,-3.6361875534057617
1766409002675458300,203.88845825195312,0.8395749926567078,-4.216712474822998,-3.4231998920440674
1766409002685459200,203.89845922851563,1.4115749597549438,-5.1402997970581055,-3.3433125019073486
1766409002695459800,203.9084599609375,1.9420499801635742,-6.252399921417236,-3.176112413406372
1766409002705460700,203.91846069335938,2.014512538909912,-6.673150062561035,-2.794687509536743
1766409002720461600,203.93346166992188,1.1207624673843384,-5.06357479095459,-2.2812623977661133
1766409002735463000,203.948462890625,0.19071249663829803,-2.4653749465942383,-2.372837543487549
1766409002750463700,203.96346362304686,-0.4675000011920929,-1.1103124618530273,-2.533712387084961
1766409002765465000,203.9784650878906,-1.022587537765503,-0.6330500245094299,-2.0064001083374023
1766409002775465700,203.9884658203125,-1.1642124652862549,-0.5744749903678894,-1.4108874797821045
1766409002785466600,203.99846655273439,-1.1291500329971313,-0.6586250066757202,-0.7675250172615051
1766409002795467300,204.00846728515626,-1.0279500484466553,-0.8216999769210815,-0.14643749594688416
1766409002805468200,204.01846826171874,-0.9341750144958496,-0.9803749918937683,0.37014999985694885
1766409002815468800,204.02846875,-0.8841249942779541,-1.0645250082015991,0.7867749929428101
1766409002830470000,204.04346997070311,-0.8850874900817871,-1.0496749877929688,1.202162504196167
1766409002840470500,204.05347045898438,-0.8989750146865845,-1.0070500373840332,1.394937515258789
1766409002850471200,204.06347119140625,-0.9182249903678894,-0.9772124886512756,1.5313374996185303
1766409002865472300,204.07847216796876,-0.9277125000953674,-0.9186375141143799,1.5845500230789185
1766409002875473000,204.08847290039063,-0.8883875012397766,-0.7886999845504761,1.5292749404907227
1766409002885473800,204.09847387695314,-0.8372374773025513,-0.5702124834060669,1.4440250396728516
1766409002895474400,204.10847436523437,-0.7892500162124634,-0.3305499851703644,1.3524500131607056
1766409002905475300,204.11847534179688,-0.7508875131607056,-0.1036750003695488,1.27572500705719
1766409002915476000,204.12847607421875,-0.6997374892234802,0.05609999969601631,1.2086249589920044
1766409002925476600,204.1384765625,-0.599637508392334,0.13062499463558197,1.1457874774932861
1766409002935477500,204.1484775390625,-0.43779999017715454,0.11261250078678131,1.062600016593933
1766409002945478100,204.15847802734376,-0.21615000069141388,0.07315000146627426,0.9645624756813049
1766409002955478800,204.16847875976563,-0.019112499430775642,0.08703749626874924,0.8761500120162964
1766409002965479700,204.17847973632811,0.11618749797344208,0.15097500383853912,0.8112499713897705
1766409002975480300,204.18848022460938,0.23237499594688416,0.2521750032901764,0.7398874759674072
1766409002985481200,204.1984812011719,0.3335750102996826,0.41401249170303345,0.7111499905586243
1766409002995481900,204.20848193359376,0.40273749828338623,0.5993624925613403,0.7462124824523926
1766409003005482800,204.21848266601563,0.3558500111103058,0.8082249760627747,0.8047875165939331
1766409003015483400,204.2284833984375,0.12787500023841858,1.1394624710083008,0.824037492275238
1766409003025484000,204.23848413085938,-0.1288374960422516,1.4931124448776245,0.7601000070571899
1766409003035485000,204.24848486328125,-0.1522125005722046,1.716825008392334,0.6620625257492065
1766409003045485600,204.25848559570312,0.12044999748468399,1.5655750036239624,0.686537504196167
1766409003055486500,204.26848657226563,0.41868749260902405,1.2352999448776245,1.019012451171875
1766409003065487000,204.27848706054687,0.18975000083446503,1.2854875326156616,1.7166874408721924
1766409003075487700,204.28848779296874,-0.7488250136375427,2.0194625854492188,2.395250082015991
1766409003085488600,204.29848852539064,-1.6915249824523926,3.0878374576568604,2.5273873805999756
1766409003095489300,204.3084892578125,-2.0356874465942383,3.955049991607666,1.9958125352859497
1766409003105490000,204.31848999023438,-2.0388500690460205,4.369337558746338,1.0327625274658203
1766409003115490800,204.32849072265626,-2.098525047302246,4.353387355804443,0.0719124972820282
1766409003130492000,204.34349194335937,-2.3018875122070312,3.8857500553131104,-0.8729875087738037
1766409003145493000,204.35849291992187,-2.3700873851776123,3.5384249687194824,-1.18607497215271
1766409003155494000,204.36849389648438,-2.2358875274658203,3.605525016784668,-1.1903375387191772
1766409003165494500,204.37849462890625,-1.973812460899353,3.7717623710632324,-1.1317625045776367
1766409003175495200,204.3884951171875,-1.596787452697754,3.887812376022339,-1.0253374576568604
1766409003185495800,204.39849584960936,-1.1461999416351318,3.982687473297119,-0.8633624911308289
1766409003195496700,204.40849658203126,-0.6220499873161316,4.109462261199951,-0.594962477684021
1766409003205497300,204.41849731445313,-0.09253749996423721,4.0572123527526855,-0.2913624942302704
1766409003215498200,204.42849829101561,0.4624125063419342,3.736562490463257,0.09542500227689743
1766409003230499000,204.4434990234375,1.231587529182434,2.8109123706817627,0.7035874724388123
1766409003240500000,204.4535,1.52982497215271,2.1195623874664307,1.0253374576568604
1766409003250500600,204.46350048828126,1.5884000062942505,1.5112625360488892,1.2586749792099
1766409003260501500,204.47350146484376,1.5085124969482422,0.979687511920929,1.359874963760376
1766409003275502600,204.48850268554688,1.3285249471664429,0.35007500648498535,1.2299374341964722
1766409003285503200,204.4985031738281,1.2603249549865723,-0.050462499260902405,0.9422875046730042
1766409003295504100,204.50850415039062,1.2560625076293945,-0.5522000193595886,0.5267624855041504
1766409003305504800,204.5185048828125,1.2933249473571777,-1.212612509727478,-0.0037124999798834324
1766409003315505700,204.52850561523437,1.3178000450134277,-1.9838500022888184,-0.632224977016449
1766409003330506500,204.54350659179687,1.3209625482559204,-2.9628500938415527,-1.4961374998092651
1766409003340507400,204.55350732421874,1.27201247215271,-3.426224946975708,-1.8977749347686768
1766409003350508300,204.56350830078125,1.2123374938964844,-3.7021875381469727,-2.117224931716919
1766409003365509400,204.57850927734376,1.3305875062942505,-3.639349937438965,-2.0458624362945557
1766409003375510000,204.58851000976563,1.6554999351501465,-3.5178000926971436,-1.9552500247955322
1766409003385510700,204.5985107421875,2.1540749073028564,-3.677574872970581,-2.124650001525879
1766409003395511600,204.60851147460937,2.744225025177002,-4.296599864959717,-2.4569873809814453
1766409003405512200,204.61851220703124,3.05745005607605,-4.853749752044678,-2.4495625495910645
1766409003415513000,204.62851318359375,2.7282750606536865,-4.612987518310547,-1.9307750463485718
1766409003425513700,204.638513671875,1.906849980354309,-3.540212392807007,-1.3927375078201294
1766409003435514400,204.64851440429686,1.1196625232696533,-2.262974977493286,-1.2713249921798706
1766409003445515000,204.65851489257813,0.6744375228881836,-1.4181749820709229,-1.6036624908447266
1766409003455516000,204.66851586914063,0.2952125072479248,-0.8877000212669373,-1.96913743019104
1766409003465516500,204.6785166015625,-0.16183750331401825,-0.5702124834060669,-2.0714375972747803
1766409003475517200,204.68851708984374,-0.5644375085830688,-0.3848625123500824,-1.876462459564209
1766409003485518000,204.69851806640625,-0.74566251039505,-0.2793999910354614,-1.508924961090088
1766409003495518700,204.70851879882812,-0.7232499718666077,-0.32202500104904175,-1.0742875337600708
1766409003505519600,204.71851953125,-0.5975750088691711,-0.4871625006198883,-0.6257625222206116
1766409003515520300,204.72852026367187,-0.48785001039505005,-0.7683500051498413,-0.22206249833106995
1766409003530521300,204.74352124023437,-0.4675000011920929,-1.1987249851226807,0.24667499959468842
1766409003545522400,204.7585224609375,-0.5601750016212463,-1.5736874341964722,0.4511374831199646
1766409003555523000,204.76852319335939,-0.6539499759674072,-1.7037625312805176,0.48743748664855957
1766409003565523700,204.77852368164062,-0.7210500240325928,-1.7569749355316162,0.48633748292922974
1766409003575524600,204.78852465820313,-0.765874981880188,-1.7569749355316162,0.4511374831199646
1766409003585525500,204.798525390625,-0.7849875092506409,-1.6472499370574951,0.45649999380111694
1766409003595526100,204.80852612304687,-0.7860875129699707,-1.4917374849319458,0.49802500009536743
1766409003605526800,204.81852685546875,-0.7871875166893005,-1.288237452507019,0.5779125094413757
1766409003615527400,204.82852734375,-0.765874981880188,-1.0784125328063965,0.694100022315979
1766409003625528300,204.8385283203125,-0.6945124864578247,-0.8962249755859375,0.8080874681472778
1766409003635529000,204.84852905273436,-0.570900022983551,-0.7640874981880188,0.8314625024795532
1766409003645529900,204.85852978515624,-0.41538751125335693,-0.6352499723434448,0.7462124824523926
1766409003655530500,204.86853051757814,-0.2769249975681305,-0.49252501130104065,0.5971624851226807
1766409003670531600,204.8835314941406,-0.10862500220537186,-0.23045000433921814,0.4096125066280365
1766409003680532500,204.89353247070312,-0.08084999769926071,0.0028874999843537807,0.3339875042438507
