time,seconds_elapsed,z,y,x
1766408799012366800,0.225366943359375,9.36212158203125,2.6823806762695312,1.1514806747436523
1766408799022369500,0.23536962890625,9.357603073120117,2.7009260654449463,1.1448404788970947
1766408799032372000,0.2453720703125,9.357746124267578,2.7101783752441406,1.1215641498565674
1766408799042374400,0.25537451171875,9.363877296447754,2.7068023681640625,1.077680230140686
1766408799052376800,0.265376953125,9.370997428894043,2.6995418071746826,1.0330849885940552
1766408799062379300,0.275379150390625,9.376089096069336,2.693033218383789,1.0034509897232056
1766408799072382000,0.2853818359375,9.378660202026367,2.6911163330078125,0.9843828678131104
1766408799082384100,0.295384033203125,9.378752708435059,2.697720766067505,0.9652398824691772
1766408799092386800,0.30538671875,9.376821517944336,2.711944580078125,0.9439065456390381
1766408799102389200,0.31538916015625,9.374137878417969,2.7288289070129395,0.921638548374176
1766408799112392000,0.325391845703125,9.372082710266113,2.7448549270629883,0.8945491909980774
1766408799122394400,0.335394287109375,9.371633529663086,2.757193088531494,0.8606740236282349
1766408799132396800,0.345396728515625,9.377184867858887,2.7558774948120117,0.802448570728302
1766408799142399200,0.355399169921875,9.39411449432373,2.728602647781372,0.6897342205047607
1766408799152401700,0.365401611328125,9.41712760925293,2.691697120666504,0.49280786514282227
1766408799162404400,0.375404296875,9.456888198852539,2.5839638710021973,0.24652080237865448
1766408799172406800,0.38540673828125,9.47004222869873,2.5421102046966553,0.16235797107219696
1766408799182409200,0.3954091796875,9.470026016235352,2.542177200317383,0.16228264570236206
1766408799202414000,0.4154140625,9.474506378173828,2.530179500579834,0.04816051200032234
1766408799222419200,0.435419189453125,9.464670181274414,2.5669145584106445,0.03698226064443588
1766408799232421600,0.445421630859375,9.451751708984375,2.6141321659088135,0.03284677118062973
1766408799242424000,0.455424072265625,9.438629150390625,2.6611244678497314,0.03285729140043259
1766408799252426500,0.465426513671875,9.427484512329102,2.700333833694458,0.033523645251989365
1766408799262429000,0.475428955078125,9.420275688171387,2.725440263748169,0.027680326253175735
1766408799272431600,0.485431640625,9.418268203735352,2.732499122619629,0.0071364277973771095
1766408799282434300,0.495434326171875,9.421021461486816,2.7228848934173584,-0.025563919916749
1766408799292436700,0.505436767578125,9.427044868469238,2.701378583908081,-0.06125541031360626
1766408799302439200,0.515439208984375,9.43490982055664,2.6726927757263184,-0.09792305529117584
1766408799312441600,0.525441650390625,9.442605018615723,2.6437106132507324,-0.1356390416622162
1766408799322444000,0.535444091796875,9.448884963989258,2.618927240371704,-0.1737256795167923
1766408799332446500,0.545446533203125,9.454248428344727,2.5965383052825928,-0.21345680952072144
1766408799342449000,0.555448974609375,9.460221290588379,2.5707943439483643,-0.2561582326889038
1766408799352451600,0.56545166015625,9.45984935760498,2.565119504928589,-0.3190465271472931
1766408799362454000,0.5754541015625,9.451814651489258,2.586899518966675,-0.3762276768684387
1766408799372456400,0.58545654296875,9.440242767333984,2.626042366027832,-0.39509376883506775
1766408799382459100,0.595459228515625,9.427494049072266,2.672473192214966,-0.3881312310695648
1766408799402464000,0.615464111328125,9.411911964416504,2.721155881881714,-0.4261482357978821
1766408799412466700,0.625466796875,9.414345741271973,2.700144052505493,-0.4997093081474304
1766408799422468900,0.63546875,9.423327445983887,2.6446597576141357,-0.6140474677085876
1766408799432471600,0.645471435546875,9.45377254486084,2.4357824325561523,-0.9292625188827515
1766408799442474000,0.655473876953125,9.453086853027344,2.436877965927124,-0.9333581328392029
1766408799452476400,0.665476318359375,9.468811988830566,2.3072264194488525,-1.0902694463729858
1766408799462478800,0.675478759765625,9.483205795288086,2.196423053741455,-1.1895049810409546
1766408799472481300,0.685481201171875,9.492042541503906,2.1347856521606445,-1.230531096458435
1766408799482484000,0.69548388671875,9.49228572845459,2.1298398971557617,-1.2372081279754639
1766408799492486700,0.705486572265625,9.469646453857422,2.2366943359375,-1.2220402956008911
1766408799502489000,0.715489013671875,9.468552589416504,2.2342071533203125,-1.2349989414215088
1766408799512491500,0.725491455078125,9.453435897827148,2.296405076980591,-1.2367136478424072
1766408799522494000,0.735493896484375,9.442313194274902,2.33901309967041,-1.2418253421783447
1766408799532496400,0.745496337890625,9.436136245727539,2.3589000701904297,-1.2511217594146729
1766408799542498800,0.755498779296875,9.434900283813477,2.3581833839416504,-1.2617466449737549
1766408799552501500,0.76550146484375,9.436437606811523,2.3445539474487305,-1.2755749225616455
1766408799562504000,0.77550390625,9.44267463684082,2.3189969062805176,-1.276144027709961
1766408799572506400,0.78550634765625,9.451348304748535,2.289222478866577,-1.26564621925354
1766408799582508800,0.7955087890625,9.460685729980469,2.260293960571289,-1.2477504014968872
1766408799592511200,0.80551123046875,9.470813751220703,2.231978416442871,-1.2216166257858276
1766408799602513700,0.815513671875,9.479280471801758,2.212916851043701,-1.1902238130569458
1766408799612516000,0.82551611328125,9.483651161193848,2.2141404151916504,-1.1525276899337769
1766408799622518800,0.835518798828125,9.479276657104492,2.247624158859253,-1.1233378648757935
1766408799632521200,0.845521240234375,9.467836380004883,2.313861846923828,-1.0846680402755737
1766408799642524000,0.85552392578125,9.45404052734375,2.394193172454834,-1.0292471647262573
1766408799652526300,0.8655263671875,9.443371772766113,2.463594913482666,-0.9611534476280212
1766408799662528800,0.87552880859375,9.4365816116333,2.512601852416992,-0.8989718556404114
1766408799672531200,0.88553125,9.434932708740234,2.5381696224212646,-0.8426868915557861
1766408799682533600,0.89553369140625,9.438024520874023,2.545081377029419,-0.7852668762207031
1766408799692536000,0.9055361328125,9.442923545837402,2.5431010723114014,-0.7308966517448425
