time,seconds_elapsed,magneticBearing
1766409230477903000,431.6909030761719,354.2553377034037
1766409230497899500,431.7108994140625,356.7374848035705
1766409230517904100,431.7309040527344,1.3227580394495648
1766409230537903900,431.75090380859376,5.3248061263486655
1766409230557899300,431.77089916992185,9.691580906033192
1766409230577902800,431.79090283203124,14.625520614337171
1766409230597901300,431.8109013671875,18.628951763762537
1766409230617896400,431.830896484375,21.307493648117926
1766409230637899800,431.8508996582031,23.634008626591797
1766409230657898500,431.8708984375,24.533452149761157
1766409230677892400,431.89089233398437,25.35900244627226
1766409230697895400,431.9108955078125,27.310600071819543
1766409230717895000,431.93089501953125,29.60689466296315
1766409230737901300,431.9509013671875,31.95280100256615
1766409230757902300,431.97090234375,34.76640737470566
1766409230777898200,431.9908981933594,38.084649613252175
1766409230797902600,432.0109025878906,42.91322272442924
1766409230817902000,432.03090209960936,46.99457016577995
1766409230837897700,432.0508977050781,49.87463451120303
1766409230857901600,432.0709016113281,52.536601195556756
1766409230877900500,432.0909006347656,54.78933968366791
1766409230897894400,432.1108942871094,55.36696457473465
1766409230917898500,432.1308984375,54.30350627342347
1766409230937897200,432.15089721679686,50.78239274605362
1766409230957904000,432.1709038085938,44.42257115676227
1766409230977904400,432.190904296875,38.14169806629747
1766409230997900300,432.210900390625,30.694763936107975
1766409231017904600,432.2309045410156,23.838740277360927
1766409231037904100,432.25090405273437,18.937531111859226
1766409231057898000,432.27089794921875,14.481769291170268
1766409231077901600,432.29090161132814,12.750026205078159
1766409231097900000,432.31090014648436,12.352945477848653
1766409231117894700,432.3308947753906,12.718461320508524
1766409231137898200,432.3508981933594,12.016650386194897
1766409231157897500,432.3708974609375,11.834224719446885
1766409231177892900,432.39089282226564,12.412352988845182
1766409231197896400,432.410896484375,12.422703555315834
1766409231217896000,432.43089599609374,14.00343791542466
1766409231237902000,432.4509020996094,17.024669905937504
1766409231257902600,432.47090258789063,20.131766385361416
1766409231277898500,432.4908984375,24.745228357967214
1766409231297902600,432.5109025878906,28.853191389757054
1766409231317902000,432.53090209960936,32.78613755586946
1766409231337897200,432.5508972167969,35.798375857607674
1766409231357900000,432.57090014648435,38.12110647175914
1766409231377899500,432.5908994140625,40.96507185146582
1766409231397894700,432.61089477539065,42.56335228816474
1766409231417898800,432.63089868164064,45
1766409231437898000,432.65089794921874,48.14412568943513
1766409231457903600,432.6709035644531,53.43796932921845
1766409231477904600,432.69090454101564,60.46121590220768
1766409231497900500,432.7109006347656,68.19859003052251
1766409231517904100,432.7309040527344,77.57323679668168
1766409231537903600,432.7509035644531,85.34103021395434
1766409231557898200,432.77089819335936,92.95851160320285
1766409231577902000,432.79090209960935,99.78544280644896
1766409231597900300,432.810900390625,105.10503159313407
1766409231617895400,432.8308955078125,109.88264480971227
1766409231637898200,432.8508981933594,113.66840055365877
1766409231657897700,432.8708977050781,115.91555668589623
1766409231677892000,432.89089208984376,115.93545261558414
1766409231697895700,432.91089575195315,114.12791847530345
1766409231717894100,432.93089404296876,111.10297259623115
1766409231737901000,432.9509011230469,105.76266424882108
1766409231757901600,432.97090161132815,97.4211159157074
1766409231777897200,432.9908972167969,84.47246010529432
1766409231797901300,433.0109013671875,68.99489692839185
1766409231817901000,433.0309011230469,52.08121180178589
1766409231837896400,433.050896484375,38.802535994209386
1766409231857899800,433.07089965820313,31.805327575882384
1766409231877898200,433.09089819335935,32.01816278995699
1766409231897894000,433.1108937988281,36.825152922288076
1766409231917897700,433.1308977050781,44.2926806758662
1766409231937897200,433.15089721679686,51.852469128953665
1766409231957892400,433.1708923339844,58.43637647920064
1766409231977896200,433.1908962402344,63.85830892031562
1766409231997894400,433.2108942871094,66.57130668010855
1766409232017901300,433.2309013671875,69.07549921731925
1766409232037902000,433.2509020996094,70.89985951048179
1766409232057898500,433.2708984375,72.77153795792248
1766409232077902600,433.2909025878906,75.27611564042017
1766409232097901300,433.3109013671875,78.9152785971396
1766409232117896400,433.330896484375,82.93190199546494
1766409232137900000,433.3509001464844,86.61919630541381
1766409232157898800,433.3708986816406,91.23069711077143
1766409232177894000,433.39089379882813,95.59101803632329
1766409232197897000,433.41089697265625,98.78597106972775
1766409232217895700,433.43089575195313,100.84862325457371
1766409232237902000,433.4509020996094,102.06540719158077
1766409232257902600,433.47090258789063,103.18848383420608
1766409232277899000,433.49089892578127,104.47924376207833
1766409232297902800,433.51090283203126,106.77809494500694
1766409232317902600,433.53090258789064,108.52253682467908
1766409232337898000,433.5508979492187,111.37062235781356
1766409232357901800,433.5709018554688,115.13242241308161
1766409232377900500,433.5909006347656,120.9823532072995
1766409232397894100,433.61089404296877,129.40937467385325
1766409232417898000,433.63089794921876,138.32443724182204
1766409232437897000,433.65089697265626,147.09078450824597
1766409232457892400,433.6708923339844,154.97245826617421
1766409232477895400,433.6908955078125,163.4405655361981
1766409232497894400,433.7108942871094,168.3872948887858
1766409232517900800,433.73090087890625,170.14515136330718
1766409232537901600,433.7509016113281,168.2057133927152
1766409232557898000,433.77089794921875,162.7041703664432
1766409232577902300,433.79090234375,155.83846693195954
1766409232597901300,433.8109013671875,147.2126253371921
1766409232617897000,433.83089697265626,136.11535054759486
1766409232637900300,433.850900390625,124.79986849680431
1766409232657898800,433.8708986816406,113.76602412579143
1766409232677905000,433.89090478515624,103.87684655168465
1766409232697905700,433.91090576171877,95.69395635330133
1766409232717902000,433.9309020996094,90.7898733292198
1766409232737906400,433.9509064941406,89.50394503960476
1766409232757905700,433.97090576171877,90.47745377730959
1766409232777900000,433.99090014648436,92.92734817940962
1766409232797902800,434.01090283203126,95.72402523394338
1766409232817901800,434.03090185546876,99.37627126236183
1766409232837896000,434.05089599609374,103.29405806083645
1766409232857899500,434.0708994140625,107.66072804609949
1766409232877898500,434.0908984375,110.96741448406573
1766409232897892600,434.110892578125,114.13485783775785
1766409232917895400,434.1308955078125,116.74600125573217
1766409232937894700,434.1508947753906,118.71425061670877
1766409232957890300,434.17089038085936,120.98877194985246
1766409232977894100,434.19089404296875,123.50517598014694
1766409232997892600,434.210892578125,126.07777087327702
1766409233017899800,434.2308996582031,129.55305717180298
1766409233037901800,434.2509018554687,133.51778980995343
1766409233057897200,434.27089721679687,137.70034458418908
1766409233077901600,434.29090161132814,142.45285878791006
1766409233097900500,434.31090063476563,148.06155224636396
1766409233117895200,434.3308952636719,153.22995586438827
1766409233137899000,434.3508989257812,157.65285062959563
1766409233157899300,434.37089916992187,161.38572195194018
1766409233177894700,434.3908947753906,164.59561889587007
1766409233197898800,434.4108986816406,167.3850167665812
1766409233217897000,434.4308969726562,169.38657769249895
1766409233237903000,434.45090307617187,170.0813497081735
1766409233257902800,434.47090283203124,169.96447918341977
1766409233277899000,434.49089892578127,167.78649155672755
1766409233297903400,434.5109033203125,163.15516529587512
1766409233317902000,434.53090209960936,156.41051663000692
1766409233337896700,434.5508967285156,146.3287976188105
1766409233357899800,434.57089965820313,133.89053635734382
1766409233377899000,434.59089892578123,120.7944570641464
1766409233397893400,434.6108933105469,109.1297925205617
1766409233417897200,434.6308972167969,100.57195743030584
1766409233437896400,434.650896484375,95.61496735954944
1766409233457890800,434.67089086914064,94.94875144757795
1766409233477894700,434.69089477539063,95.46152137742517
1766409233497893400,434.71089331054685,97.06809800453507
1766409233517900000,434.7309001464844,99.48820066285109
1766409233537901000,434.7509011230469,101.92520511645836
1766409233557897700,434.77089770507814,104.40190083581113
1766409233577902000,434.79090209960935,106.856374011251
1766409233597901300,434.8109013671875,109.09841174595581
1766409233617897500,434.8308974609375,110.20992276651683
1766409233637900500,434.85090063476565,111.54097517021681
1766409233657899300,434.87089916992187,112.84995669405589
1766409233677893400,434.89089331054686,114.59684764456009
