time,seconds_elapsed,z,y,x
1766408799012366800,0.225366943359375,-2.0751214027404785,-0.004430532455444336,0.45156943798065186
1766408799022369500,0.23536962890625,-1.8145527839660645,-0.2119760513305664,0.04915952682495117
1766408799032372000,0.2453720703125,-1.2137956619262695,-0.37017822265625,-0.4405640959739685
1766408799042374400,0.25537451171875,-0.5929269790649414,-0.316852331161499,-0.8156301975250244
1766408799052376800,0.265376953125,-0.3439970016479492,-0.07454156875610352,-1.0450849533081055
1766408799062379300,0.275379150390625,-0.34413909912109375,0.21201682090759277,-1.1254010200500488
1766408799072382000,0.2853818359375,-0.4517097473144531,0.3558337688446045,-1.0083829164505005
1766408799082384100,0.295384033203125,-0.5527524948120117,0.3723294734954834,-0.7702398896217346
1766408799092386800,0.30538671875,-0.708770751953125,0.6581056118011475,-0.8519565463066101
1766408799102389200,0.31538916015625,-0.9331874847412109,0.871171236038208,-0.9016885757446289
1766408799112392000,0.325391845703125,-1.2740325927734375,0.7921452522277832,-0.9425491690635681
1766408799122394400,0.335394287109375,-1.9146833419799805,0.1478569507598877,-1.713724136352539
1766408799132396800,0.345396728515625,-0.38318443298339844,-0.6618773937225342,-1.094498634338379
1766408799142399200,0.355399169921875,-0.3000640869140625,0.12634754180908203,-2.0977842807769775
1766408799152401700,0.365401611328125,-0.06717681884765625,0.824303150177002,-1.840857982635498
1766408799162404400,0.375404296875,0.8181123733520508,1.1640863418579102,-1.1615208387374878
1766408799172406800,0.38540673828125,1.6430082321166992,1.1198399066925049,-0.5693079829216003
1766408799182409200,0.3954091796875,2.4729747772216797,1.0668230056762695,-0.3853326439857483
1766408799202414000,0.4154140625,1.9274444580078125,0.9307706356048584,-0.4032105505466461
1766408799222419200,0.435419189453125,0.20928001403808594,0.9801356792449951,-0.4940322935581207
1766408799232421600,0.445421630859375,-0.8368015289306641,0.9659180641174316,-0.5858967900276184
1766408799242424000,0.455424072265625,-1.7116789817810059,0.9478757381439209,-0.5529073476791382
1766408799252426500,0.465426513671875,-2.3635339736938477,0.973616361618042,-0.4164736568927765
1766408799262429000,0.475428955078125,-2.404325485229492,0.9656100273132324,-0.2477303296327591
1766408799272431600,0.485431640625,-1.6313176155090332,0.8235509395599365,-0.45008644461631775
1766408799282434300,0.495434326171875,-0.9130210876464844,0.5940651893615723,-0.7214361429214478
1766408799292436700,0.505436767578125,-0.3179941177368164,0.2585716247558594,-0.625744640827179
1766408799302439200,0.515439208984375,0.1601409912109375,-0.013642549514770508,-0.7140269875526428
1766408799312441600,0.525441650390625,0.23839569091796875,-0.11471056938171387,-0.8153610229492188
1766408799322444000,0.535444091796875,-0.08693408966064453,-0.12997722625732422,-0.6472243666648865
1766408799332446500,0.545446533203125,-0.5542984008789062,-0.14658808708190918,-0.5915932059288025
1766408799342449000,0.555448974609375,0.8047294616699219,-0.24984431266784668,-0.5148417949676514
1766408799352451600,0.56545166015625,1.2242012023925781,0.028830528259277344,-1.198953628540039
1766408799362454000,0.5754541015625,1.0451860427856445,0.14115071296691895,-1.8097224235534668
1766408799372456400,0.58545654296875,-0.003292083740234375,0.022957801818847656,-1.637856364250183
1766408799382459100,0.595459228515625,-1.3694934844970703,0.014477014541625977,-0.9578187465667725
1766408799402464000,0.615464111328125,-3.2029614448547363,0.3658442497253418,-0.6039018034934998
1766408799412466700,0.625466796875,-3.74629545211792,0.24390602111816406,-0.6233407855033875
1766408799422468900,0.63546875,-3.535377025604248,0.01439046859741211,-1.1840026378631592
1766408799432471600,0.645471435546875,-2.411722183227539,0.543217658996582,-1.4627875089645386
1766408799442474000,0.655473876953125,0.019863128662109375,0.7201721668243408,-2.370692014694214
1766408799452476400,0.665476318359375,2.6591386795043945,0.5477237701416016,-3.0617308616638184
1766408799462478800,0.675478759765625,4.040794372558594,0.07652711868286133,-3.7934951782226562
1766408799472481300,0.685481201171875,4.0529584884643555,-0.23278558254241943,-3.787418842315674
1766408799482484000,0.69548388671875,2.991765022277832,-0.811789870262146,-3.3737919330596924
1766408799492486700,0.705486572265625,1.180354118347168,-1.035644292831421,-3.168910026550293
1766408799502489000,0.715489013671875,-0.52960205078125,-0.6022070646286011,-2.9000513553619385
1766408799512491500,0.725491455078125,-1.4914355278015137,-0.011455059051513672,-2.0842864513397217
1766408799522494000,0.735493896484375,-1.86326265335083,0.39098691940307617,-1.533174753189087
1766408799532496400,0.745496337890625,-1.7901859283447266,0.608100175857544,-1.6269283294677734
1766408799542498800,0.755498779296875,-1.2819499969482422,0.7438168525695801,-1.8342535495758057
1766408799552501500,0.76550146484375,-0.7104873657226562,0.7473962306976318,-1.8253753185272217
1766408799562504000,0.77550390625,-0.26462459564208984,0.6529531478881836,-1.6928060054779053
1766408799572506400,0.78550634765625,0.10065174102783203,0.685727596282959,-1.6004040241241455
1766408799582508800,0.7955087890625,0.1483144760131836,0.5256562232971191,-1.5152498483657837
1766408799592511200,0.80551123046875,0.31323719024658203,-0.5479283332824707,-0.7444335222244263
1766408799602513700,0.815513671875,0.20366954803466797,0.005133152008056641,-0.9597262144088745
1766408799612516000,0.82551611328125,0.642399787902832,1.3188097476959229,-2.1084723472595215
1766408799622518800,0.835518798828125,0.6086740493774414,1.9673759937286377,-2.733612537384033
1766408799632521200,0.845521240234375,-0.2558860778808594,2.0830883979797363,-2.6333823204040527
1766408799642524000,0.85552392578125,-1.3130903244018555,1.3157570362091064,-1.7987030744552612
1766408799652526300,0.8655263671875,-1.8004212379455566,0.6163551807403564,-1.1868464946746826
